Id,label
7673,spoon
7674,spoon
3298,glass
2287,fork
3299,glass
1363,cup
4565,knife
7676,spoon
4566,knife
7677,spoon
7678,spoon
4567,knife
3300,glass
4570,knife
6223,plate
6224,plate
7680,spoon
2290,fork
3302,glass
3304,glass
1367,cup
6225,plate
2291,fork
4571,knife
2292,fork
4572,knife
6226,plate
6227,plate
2293,fork
2294,fork
4573,knife
6230,plate
1368,cup
2295,fork
7682,spoon
6231,plate
1369,cup
4574,knife
2296,fork
7683,spoon
2297,fork
2298,fork
4576,knife
4577,knife
4578,knife
7684,spoon
3309,glass
4579,knife
3310,glass
3311,glass
2299,fork
1370,cup
7686,spoon
7687,spoon
1371,cup
4580,knife
1372,cup
3312,glass
3313,glass
6232,plate
3314,glass
4581,knife
6233,plate
6234,plate
3315,glass
2300,fork
7688,spoon
1373,cup
4582,knife
3316,glass
2301,fork
6235,plate
6236,plate
4583,knife
4584,knife
6237,plate
7689,spoon
3317,glass
1374,cup
7691,spoon
3318,glass
6240,plate
6241,plate
1375,cup
2302,fork
7693,spoon
1376,cup
7694,spoon
1378,cup
6243,plate
3322,glass
1379,cup
3323,glass
3324,glass
3325,glass
4586,knife
4587,knife
3326,glass
1380,cup
3327,glass
3328,glass
3329,glass
6246,plate
1381,cup
4588,knife
7697,spoon
2304,fork
6247,plate
4589,knife
6248,plate
2305,fork
1382,cup
4590,knife
1383,cup
1384,cup
4592,knife
7699,spoon
4593,knife
6250,plate
2306,fork
4594,knife
4595,knife
1385,cup
3332,glass
1386,cup
3333,glass
7700,spoon
7701,spoon
6252,plate
7702,spoon
3334,glass
1390,cup
1391,cup
7703,spoon
3336,glass
1393,cup
3337,glass
4597,knife
4598,knife
6255,plate
6256,plate
4600,knife
7705,spoon
6257,plate
2308,fork
4602,knife
6259,plate
4603,knife
6260,plate
3338,glass
1397,cup
7707,spoon
3339,glass
6261,plate
3340,glass
3341,glass
7709,spoon
4605,knife
2309,fork
1398,cup
1399,cup
3342,glass
2310,fork
6262,plate
4607,knife
3343,glass
1401,cup
7711,spoon
6263,plate
6264,plate
2312,fork
7712,spoon
1403,cup
2313,fork
1404,cup
4608,knife
6268,plate
4609,knife
6269,plate
7716,spoon
1406,cup
1407,cup
6270,plate
2314,fork
1408,cup
6271,plate
1409,cup
6272,plate
1410,cup
6273,plate
3346,glass
1411,cup
2315,fork
4611,knife
7717,spoon
1413,cup
1414,cup
3347,glass
1415,cup
3348,glass
4612,knife
4614,knife
6277,plate
6278,plate
1418,cup
7720,spoon
1420,cup
2318,fork
6281,plate
6282,plate
6283,plate
6285,plate
6286,plate
1421,cup
4615,knife
7721,spoon
1422,cup
4616,knife
6287,plate
6288,plate
6289,plate
1424,cup
7722,spoon
3350,glass
2320,fork
7723,spoon
1425,cup
6290,plate
2322,fork
7724,spoon
6291,plate
3351,glass
4617,knife
4618,knife
7725,spoon
7726,spoon
7727,spoon
4619,knife
2324,fork
3352,glass
7729,spoon
1427,cup
7730,spoon
6293,plate
7731,spoon
4621,knife
3353,glass
7732,spoon
7733,spoon
7734,spoon
1429,cup
2325,fork
3354,glass
3355,glass
2326,fork
3356,glass
6296,plate
6297,plate
2327,fork
6298,plate
7735,spoon
6299,plate
1430,cup
3358,glass
7736,spoon
4624,knife
6300,plate
1431,cup
1432,cup
1434,cup
6301,plate
7737,spoon
6302,plate
7739,spoon
6303,plate
1436,cup
4625,knife
7740,spoon
6304,plate
6305,plate
6306,plate
7741,spoon
1437,cup
1438,cup
7742,spoon
6309,plate
2330,fork
1441,cup
3359,glass
6310,plate
7746,spoon
4626,knife
6311,plate
2331,fork
4627,knife
6312,plate
4628,knife
1443,cup
4629,knife
2332,fork
2333,fork
7748,spoon
1444,cup
7749,spoon
7750,spoon
2334,fork
6314,plate
1445,cup
1446,cup
3362,glass
6315,plate
4630,knife
6316,plate
1447,cup
7751,spoon
6317,plate
2335,fork
7752,spoon
1449,cup
3363,glass
7753,spoon
3364,glass
3365,glass
6319,plate
3366,glass
4633,knife
2336,fork
4634,knife
3367,glass
1452,cup
6320,plate
1453,cup
3368,glass
4636,knife
1454,cup
2338,fork
3369,glass
6323,plate
3371,glass
1456,cup
7754,spoon
6324,plate
7755,spoon
1457,cup
1458,cup
4638,knife
4639,knife
2341,fork
6325,plate
7757,spoon
3373,glass
6327,plate
3374,glass
1460,cup
7759,spoon
6329,plate
6330,plate
1463,cup
1464,cup
7760,spoon
7761,spoon
4643,knife
3376,glass
3377,glass
7762,spoon
4644,knife
4645,knife
4646,knife
7763,spoon
7764,spoon
4647,knife
4648,knife
1465,cup
4649,knife
4650,knife
7765,spoon
7766,spoon
6331,plate
6332,plate
4651,knife
6333,plate
4652,knife
2343,fork
1466,cup
1467,cup
6335,plate
2344,fork
4654,knife
7768,spoon
3382,glass
1468,cup
6336,plate
4655,knife
7770,spoon
6337,plate
1469,cup
7771,spoon
6338,plate
1470,cup
1471,cup
7773,spoon
6339,plate
6341,plate
3383,glass
7776,spoon
6343,plate
2345,fork
6344,plate
6345,plate
2346,fork
3385,glass
6346,plate
1475,cup
1476,cup
7778,spoon
4658,knife
1477,cup
2347,fork
2348,fork
3386,glass
4660,knife
7779,spoon
7780,spoon
4661,knife
7781,spoon
2349,fork
1480,cup
4662,knife
7782,spoon
1481,cup
6349,plate
1482,cup
6350,plate
6351,plate
4663,knife
6353,plate
4664,knife
7783,spoon
2351,fork
1483,cup
6354,plate
4666,knife
7784,spoon
6355,plate
6356,plate
6357,plate
6358,plate
1484,cup
6359,plate
2352,fork
1486,cup
1487,cup
3390,glass
4667,knife
1488,cup
2354,fork
6360,plate
7785,spoon
2355,fork
7787,spoon
1489,cup
7788,spoon
2356,fork
1490,cup
4668,knife
6361,plate
2357,fork
4670,knife
6362,plate
2358,fork
7790,spoon
6363,plate
6364,plate
4671,knife
4672,knife
3392,glass
4673,knife
4674,knife
1491,cup
7792,spoon
1492,cup
3393,glass
4676,knife
7793,spoon
1493,cup
1494,cup
4678,knife
3395,glass
3396,glass
7794,spoon
6367,plate
3397,glass
6368,plate
6369,plate
1495,cup
1497,cup
4681,knife
2359,fork
4682,knife
4683,knife
3398,glass
7796,spoon
2360,fork
4685,knife
7797,spoon
6370,plate
7798,spoon
3399,glass
4687,knife
3400,glass
7799,spoon
1501,cup
3401,glass
6371,plate
6372,plate
7801,spoon
6373,plate
6374,plate
6375,plate
3402,glass
1502,cup
6376,plate
6377,plate
1503,cup
1504,cup
4688,knife
3406,glass
1505,cup
7803,spoon
6378,plate
6379,plate
7804,spoon
4690,knife
4691,knife
7805,spoon
6380,plate
6381,plate
7806,spoon
7807,spoon
6382,plate
1507,cup
1509,cup
3407,glass
6383,plate
6384,plate
3408,glass
7808,spoon
1510,cup
3409,glass
1511,cup
1513,cup
4692,knife
1514,cup
7809,spoon
1515,cup
4693,knife
2363,fork
3410,glass
6386,plate
3411,glass
7810,spoon
4696,knife
4697,knife
4698,knife
6387,plate
6388,plate
6389,plate
4700,knife
4701,knife
4702,knife
7812,spoon
1518,cup
2366,fork
2367,fork
7813,spoon
6390,plate
2368,fork
3412,glass
6391,plate
6392,plate
2369,fork
6393,plate
7814,spoon
1519,cup
1520,cup
2370,fork
2371,fork
1521,cup
7816,spoon
6396,plate
1523,cup
4705,knife
6397,plate
3414,glass
1524,cup
6398,plate
6399,plate
4706,knife
6400,plate
6401,plate
4707,knife
7817,spoon
7818,spoon
6402,plate
1525,cup
7819,spoon
2374,fork
6403,plate
7820,spoon
7821,spoon
7822,spoon
4708,knife
4709,knife
2375,fork
2376,fork
7823,spoon
2377,fork
6404,plate
4710,knife
1527,cup
6405,plate
6407,plate
6408,plate
4711,knife
1528,cup
6409,plate
2378,fork
7824,spoon
1530,cup
1531,cup
7827,spoon
4713,knife
4714,knife
1533,cup
2379,fork
3416,glass
3417,glass
6412,plate
3418,glass
6413,plate
6414,plate
7828,spoon
6415,plate
7829,spoon
6417,plate
7831,spoon
2380,fork
4716,knife
6418,plate
3420,glass
1534,cup
4717,knife
4718,knife
6419,plate
2382,fork
1535,cup
6420,plate
3423,glass
4719,knife
1536,cup
4720,knife
3424,glass
2383,fork
2384,fork
6421,plate
6422,plate
3425,glass
4721,knife
6423,plate
3427,glass
1539,cup
3428,glass
6424,plate
6425,plate
1540,cup
1541,cup
1542,cup
4725,knife
3430,glass
2385,fork
6426,plate
6427,plate
1543,cup
6428,plate
6429,plate
1544,cup
2386,fork
3432,glass
6430,plate
2387,fork
7835,spoon
3433,glass
4729,knife
2388,fork
7836,spoon
4730,knife
7837,spoon
4731,knife
4732,knife
4733,knife
1547,cup
7838,spoon
4734,knife
7839,spoon
2389,fork
6431,plate
1549,cup
3435,glass
2391,fork
7841,spoon
1551,cup
4735,knife
2392,fork
7843,spoon
1552,cup
3437,glass
1553,cup
6432,plate
6433,plate
7844,spoon
7845,spoon
3438,glass
1555,cup
4738,knife
2393,fork
7846,spoon
4739,knife
4741,knife
2394,fork
7847,spoon
6435,plate
6436,plate
1557,cup
7849,spoon
7850,spoon
6440,plate
1558,cup
1559,cup
7851,spoon
2395,fork
3441,glass
4746,knife
4747,knife
2397,fork
4748,knife
2398,fork
3442,glass
1561,cup
2399,fork
1562,cup
2400,fork
3444,glass
6442,plate
1563,cup
6443,plate
1564,cup
4749,knife
7852,spoon
7853,spoon
1566,cup
7854,spoon
2401,fork
1568,cup
3445,glass
1569,cup
1570,cup
3446,glass
7855,spoon
7856,spoon
6445,plate
3447,glass
6447,plate
6448,plate
7857,spoon
7858,spoon
4751,knife
7860,spoon
1572,cup
7862,spoon
4753,knife
3449,glass
7863,spoon
4754,knife
3450,glass
4755,knife
3451,glass
1573,cup
1575,cup
3452,glass
3453,glass
4756,knife
6451,plate
6452,plate
1576,cup
6453,plate
1578,cup
4757,knife
4759,knife
2404,fork
4760,knife
1579,cup
6454,plate
1580,cup
6456,plate
4762,knife
4763,knife
1583,cup
3454,glass
3455,glass
3456,glass
7866,spoon
3457,glass
1585,cup
3458,glass
7868,spoon
2405,fork
1586,cup
3459,glass
4764,knife
7869,spoon
1587,cup
1588,cup
2406,fork
6460,plate
6461,plate
4765,knife
3462,glass
3463,glass
3464,glass
1590,cup
7870,spoon
1592,cup
7871,spoon
6463,plate
6464,plate
1593,cup
6465,plate
7872,spoon
1594,cup
6466,plate
6467,plate
7873,spoon
6468,plate
6469,plate
3466,glass
6470,plate
1595,cup
4767,knife
4768,knife
1597,cup
4769,knife
1598,cup
4770,knife
7874,spoon
1599,cup
1601,cup
4771,knife
7875,spoon
2408,fork
6472,plate
4773,knife
3467,glass
7876,spoon
2410,fork
7877,spoon
6476,plate
4774,knife
2411,fork
1604,cup
6477,plate
1605,cup
6479,plate
1606,cup
7879,spoon
3468,glass
6481,plate
4776,knife
1609,cup
6483,plate
3470,glass
3471,glass
7882,spoon
7883,spoon
1611,cup
6484,plate
2413,fork
6485,plate
6486,plate
4779,knife
4780,knife
3472,glass
7885,spoon
6488,plate
3473,glass
6489,plate
3475,glass
2415,fork
2416,fork
4783,knife
3476,glass
6490,plate
2417,fork
3477,glass
1613,cup
6492,plate
1615,cup
2418,fork
6493,plate
4787,knife
4788,knife
1616,cup
3479,glass
7888,spoon
1617,cup
1618,cup
3480,glass
2419,fork
7889,spoon
6496,plate
2420,fork
2421,fork
7890,spoon
2422,fork
6497,plate
6498,plate
3482,glass
3483,glass
1621,cup
7893,spoon
4790,knife
7894,spoon
7895,spoon
2423,fork
1622,cup
7896,spoon
6499,plate
3485,glass
2424,fork
2425,fork
7897,spoon
7898,spoon
1624,cup
3487,glass
2427,fork
2428,fork
4792,knife
3488,glass
1626,cup
7900,spoon
4793,knife
6503,plate
4794,knife
1628,cup
7901,spoon
1630,cup
6506,plate
6507,plate
4795,knife
2430,fork
6508,plate
2431,fork
7902,spoon
1631,cup
6509,plate
1632,cup
1633,cup
1634,cup
1635,cup
3490,glass
6510,plate
4797,knife
7904,spoon
4798,knife
6511,plate
2433,fork
3491,glass
1637,cup
3492,glass
3493,glass
2434,fork
2435,fork
6513,plate
4800,knife
3494,glass
4801,knife
4802,knife
3495,glass
3496,glass
6515,plate
4803,knife
1639,cup
2436,fork
4804,knife
7907,spoon
6519,plate
1640,cup
7909,spoon
6520,plate
7910,spoon
7911,spoon
1642,cup
7912,spoon
4806,knife
6522,plate
3498,glass
4807,knife
6524,plate
6525,plate
6526,plate
6527,plate
6528,plate
2439,fork
7915,spoon
7916,spoon
3499,glass
3500,glass
4808,knife
1645,cup
7918,spoon
7919,spoon
6532,plate
4809,knife
4810,knife
3502,glass
4811,knife
4812,knife
1646,cup
1647,cup
4813,knife
1648,cup
3503,glass
